customer_id,company_name,company_size_headcount,segment,revenue_band_gbp,industry_vertical,industry_sub_vertical,hq_region,num_sites,num_countries,ownership_type,parent_group_structure,regulatory_regime,ma_activity_flag_12m,leadership_change_flag_12m,funding_stage,employee_growth_rate_yoy,remote_hybrid_ratio,owns_sdwan,owns_swg,owns_fwaas,owns_casb,owns_ztna,owns_dlp,owns_dem,owns_browser_isolation,owns_email_security,owns_cspm,owns_sspm,owns_sandboxing_atp,owns_mdr,primary_vendor,multi_vendor_flag,deployment_model,contract_value_gbp,contract_length_months,months_since_contract_start,months_until_renewal,num_active_skus,bundle_vs_ala_carte,product_adoption_rate,feature_adoption_rate,concurrent_users_pct,licensed_vs_active_seats_ratio,bandwidth_utilisation_trend,peak_vs_avg_usage_ratio,policy_rule_count,api_usage_volume,admin_login_frequency,num_active_admins,unused_license_pct,overage_incidents_12m,mobile_remote_endpoint_ratio,cloud_app_usage_volume,shadow_it_events_12m,genai_llm_traffic_volume,api_integration_count,config_drift_events,throughput_growth_rate,self_service_portal_logins,support_tickets_last_12m,avg_ticket_severity,ticket_resolution_time_avg_hrs,repeat_ticket_rate,escalation_count_12m,sla_breach_count_12m,nps_score,csat_score,qbr_frequency,days_since_last_qbr,days_since_last_exec_touchpoint,onboarding_completion_days,time_to_first_value_days,security_incidents_last_12m,incident_severity_distribution,breach_risk_score,threats_blocked_trend,false_positive_rate,mean_time_to_detect_hrs,mean_time_to_respond_hrs,phishing_sim_click_rate,vuln_scan_findings_trend,compliance_audit_findings,cyber_insurance_renewal_flag,peer_breach_disclosure_flag,acv_trend_pct,payment_on_time_pct,discount_level_pct,upsell_history_count_24m,downsell_history_count_24m,negotiation_intensity_flag,budget_cycle_month,procurement_complexity_flag,multi_year_commitment_flag,competitive_rfp_flag_12m,champion_identified_flag,champion_seniority_level,num_engaged_stakeholders,decision_maker_turnover_12m,exec_sponsor_engagement_level,tech_vs_business_buyer_ratio,account_team_tenure_months,cross_sell_conversation_count,reference_willingness_flag,event_webinar_attendance_12m,industry_avg_adoption_rate,peer_cohort_penetration_pct,industry_regulatory_pressure_trend,industry_threat_landscape_severity,competitor_product_presence_flag,industry_ma_consolidation_trend,industry_cloud_migration_maturity,industry_remote_work_trend,recent_funding_round_flag,recent_breach_disclosed_flag,security_it_hiring_signal,cloud_migration_announcement_flag,digital_transformation_flag,expansion_announcement_flag,regulatory_investigation_flag,security_leadership_hire_flag,tech_stack_change_signal,esg_certification_pursuit_flag,website_product_page_visits,content_downloads_12m,webinar_registrations_12m,email_engagement_rate,rep_touch_frequency,proposal_quote_requests_12m,competitor_comparison_page_visits,pricing_page_visits,adoption_rate_trend_3m,adoption_rate_trend_12m,ticket_volume_trend,usage_trend_6m,nps_trend,security_incident_trend,seasonality_adjusted_usage,days_since_last_product_addition,upsell_velocity,renewal_risk_trajectory,engagement_recency_decay_score,churn_risk_flag,upsell_target_ngfw,upsell_target_ztna,upsell_target_dlp,upsell_target_casb,upsell_target_dem,upsell_target_browser,upsell_target_email_sec,upsell_target_cspm,upsell_target_mdr
1711,Summit Systems,79,SMB,3800000,Education,Education - Sub1,North,1,1,Private,Standalone,GDPR,No,Yes,N/A,25.5,60.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Palo Alto Networks,No,Self-Managed,8000,12,27,14,2,Bundle,47.6,32.8,63.3,1.79,11.1,3.02,1,2,13,1,54.8,0,62.3,29,3,66,3,3,-0.8,16,9,High,30.5,18.9,1,0,44,45.9,Quarterly,14,57,45,39,4,Mostly Low,27,-31.5,23.2,11.89,20.18,0.0,25.0,2,Yes,No,21.9,77.3,25.3,1,0,Low,Jul,Low,No,No,Yes,Manager,1,No,None,1.01,6,3,Yes,1,62.7,28.4,Stable,High,Unknown,Low,60.7,Decreasing,No,No,Low,No,Yes,No,No,Yes,No,Yes,1,4,2,15.7,4,1,1,1,-2.9,-9.8,4.8,2.7,-4.7,-4.1,-11.6,294,19.9,Worsening,33.9,No,0,1,0,0,0,0,0,0,0
1712,Vertex Corp,491,Mid-Market,26400000,Hospitality,Hospitality - Sub1,Wales,5,1,Private,Subsidiary,GDPR,No,No,Post-IPO,0.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palo Alto Networks,No,Fully Managed,21000,24,1,21,1,Bundle,76.0,71.9,48.8,0.85,16.4,1.11,1,236,1,1,14.9,1,15.5,35,9,238,4,4,4.0,1,9,Low,46.2,1.5,1,0,48,70.0,Quarterly,98,28,86,28,2,Mostly Low,5,38.5,13.5,5.51,15.02,9.1,-0.4,3,Yes,No,23.8,90.3,5.3,2,0,Medium,Apr,High,No,No,Yes,Director,4,No,None,0.73,2,1,Yes,1,64.1,38.2,Stable,Medium,Unknown,High,38.6,Stable,No,No,None,No,No,No,No,No,No,No,21,3,2,28.6,10,1,0,0,5.1,20.4,11.9,5.4,8.6,-14.8,7.8,20,25.2,Worsening,44.1,No,0,0,1,0,0,1,0,0,1
1713,Halo Group,1331,Public Sector,55400000,Professional Services,Professional Services - Sub2,North,8,3,Private,Subsidiary,GDPR,No,No,Series B+,-1.4,38.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Zscaler,No,Self-Managed,78600,12,35,8,4,Bundle,66.2,55.1,5.0,0.8,2.9,1.35,16,13,10,5,28.6,1,66.4,77,13,105,4,0,3.0,13,11,Low,14.8,25.0,0,1,49,60.7,Quarterly,1,22,14,13,5,Mostly Low,35,-13.6,24.9,4.95,6.91,29.0,4.9,1,Yes,Yes,-5.4,98.1,5.6,2,0,Medium,Apr,High,No,No,Yes,Director,6,Yes,High,0.68,59,0,No,0,58.0,44.1,Increasing,Medium,Unknown,Low,31.5,Decreasing,No,No,Low,No,Yes,No,No,No,No,No,2,3,0,14.3,4,0,0,0,6.6,16.8,-6.9,0.1,4.9,-4.8,7.5,84,13.7,Stable,53.7,No,0,0,0,0,0,1,0,0,0
1714,Meridian Holdings,78,SMB,2300000,Logistics,Logistics - Sub3,North West,1,1,Private,Standalone,GDPR,Yes,Yes,N/A,21.4,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Zscaler,No,Fully Managed,8000,24,1,23,3,A la carte,44.4,27.8,44.6,2.01,22.8,3.2,1,25,8,1,65.8,1,50.1,14,2,102,1,1,23.9,2,25,Low,48.8,22.3,1,2,2,38.8,Annually,119,21,52,59,2,Mixed,87,-24.5,3.9,12.16,15.84,10.8,-7.9,0,Unknown,No,7.1,100.0,7.3,1,1,Medium,Jul,High,No,No,No,Director,5,No,Medium,2.06,13,2,No,1,51.0,24.3,Increasing,High,No,High,91.8,Increasing,No,No,Medium,No,No,Yes,No,No,No,Yes,13,2,2,31.6,2,1,1,3,6.0,21.8,3.5,-2.5,0.3,-2.7,-4.0,160,6.1,Improving,68.6,No,0,0,0,0,0,0,1,0,0
1715,Summit Holdings,1040,Corporate,50500000,Healthcare,Healthcare - Sub1,Scotland,6,1,PE-Backed,Standalone,HIPAA-equiv,No,No,N/A,12.8,49.8,1,0,1,0,0,0,0,0,1,0,0,0,1,Cisco,No,Co-Managed,96000,36,84,22,4,Bundle,51.3,48.8,52.9,1.11,16.3,2.35,70,195,4,2,46.0,1,56.2,75,20,81,5,1,13.4,21,24,Medium,31.1,14.0,2,0,50,47.9,Ad-hoc,6,75,68,31,2,Mostly High,47,42.0,6.4,11.0,13.16,23.4,-3.2,2,Unknown,No,19.7,93.3,17.6,1,0,High,Apr,Low,Yes,Yes,No,VP,5,No,Low,0.2,19,1,Yes,1,59.6,22.0,Decreasing,Medium,Unknown,Low,64.4,Stable,No,No,Low,No,Yes,No,No,No,No,No,0,1,1,4.7,4,1,0,0,3.2,10.5,-0.5,-8.6,2.7,-14.2,4.3,180,24.3,Improving,0.0,No,0,0,0,0,0,0,0,0,0
1716,Halo Industries,85,SMB,3400000,Manufacturing,Manufacturing - Sub3,Midlands,1,1,Private,Standalone,GDPR,No,No,Post-IPO,6.4,46.8,0,0,1,1,0,0,0,0,0,0,0,0,0,Fortinet,No,Self-Managed,42900,12,39,22,5,Bundle,43.6,26.6,53.7,1.35,3.9,1.73,48,89,48,1,69.3,1,43.9,32,3,49,5,2,18.0,18,29,Low,5.8,17.5,3,0,37,42.0,Monthly,56,127,50,48,5,Mostly Low,43,-3.4,3.4,5.72,23.86,16.2,-6.5,3,Unknown,No,29.1,100.0,6.9,0,1,High,Jul,Medium,Yes,No,No,VP,2,No,Low,1.51,17,0,No,2,41.3,19.6,Increasing,Medium,Unknown,Medium,57.6,Stable,No,No,Low,No,No,No,No,No,No,No,11,4,0,29.5,6,0,0,0,4.7,9.4,-2.0,-0.3,6.2,2.1,8.5,47,16.7,Improving,41.3,Yes,0,0,0,0,0,0,0,0,1
1717,Beacon Partners,452,Mid-Market,12200000,Manufacturing,Manufacturing - Sub1,South East,3,1,Public,Standalone,GDPR,No,No,N/A,17.8,26.6,1,0,0,0,0,0,0,0,1,0,0,0,0,Palo Alto Networks,Yes,Fully Managed,32300,12,36,8,3,Bundle,68.7,50.8,87.1,1.42,15.7,1.36,17,562,30,1,36.6,2,34.1,30,6,11,5,0,7.0,10,14,Medium,46.2,1.6,0,1,60,75.6,Quarterly,199,7,32,41,6,Mixed,5,35.2,9.9,11.02,12.02,25.1,-4.8,1,Yes,No,-8.9,86.8,16.0,0,1,Medium,Oct,Low,No,No,Yes,Manager,1,Yes,High,1.39,11,2,No,2,73.6,57.4,Increasing,Low,No,High,74.1,Decreasing,No,No,Medium,No,No,No,No,No,No,Yes,3,0,1,37.9,7,1,1,2,8.1,18.4,4.0,-9.8,3.5,-2.9,-8.3,65,18.7,Stable,62.4,No,1,0,0,0,1,0,0,0,0
1718,Anchor Ltd,311,Mid-Market,11400000,Media,Media - Sub2,Northern Ireland,2,1,Public,Standalone,GDPR,No,No,N/A,11.3,26.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Cisco,Yes,Co-Managed,21600,24,15,11,1,Bundle,52.2,44.5,38.0,1.57,-0.3,1.71,20,479,3,1,44.1,2,32.8,70,5,597,3,1,5.5,13,14,Low,32.8,8.6,2,1,1,48.2,Annually,93,110,40,33,5,Mostly Low,37,1.4,12.0,2.48,10.5,18.9,-24.8,0,Yes,No,30.0,72.7,14.6,2,0,High,Oct,High,Yes,No,Yes,VP,3,No,Low,2.52,21,4,Yes,4,58.4,42.7,Increasing,High,No,Low,44.8,Stable,No,No,Medium,Yes,No,No,No,No,No,No,4,3,2,1.3,2,1,1,1,-1.1,-4.0,-1.0,5.4,0.2,-8.3,4.2,22,2.5,Stable,68.4,No,1,1,0,0,0,1,0,0,1
1719,Acme Holdings,111,SMB,5000000,Healthcare,Healthcare - Sub3,London,1,1,Private,Standalone,HIPAA-equiv,No,No,Post-IPO,25.1,43.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Palo Alto Networks,Yes,Co-Managed,8000,24,42,9,2,Bundle,72.6,66.1,28.7,0.8,21.3,1.0,1,3,9,1,36.8,2,33.3,82,7,363,4,0,3.6,2,16,Low,41.4,25.3,2,1,56,70.0,Quarterly,56,245,44,57,4,Mixed,5,54.9,31.5,22.11,49.34,30.4,-26.9,1,Yes,Yes,6.6,94.0,7.3,1,1,Medium,Jul,Low,Yes,No,Yes,Director,3,No,Medium,1.96,13,1,No,0,52.1,66.9,Increasing,Low,Yes,Medium,35.6,Stable,No,No,Low,No,No,No,Yes,No,No,No,2,2,2,18.5,3,1,1,0,-2.3,-6.1,-7.5,7.9,12.9,2.4,2.2,37,3.6,Improving,56.2,No,1,1,1,1,0,1,1,1,0
1720,Beacon & Co,93,SMB,4600000,Public Sector,Public Sector - Sub2,South West,1,1,Private,Standalone,GDPR,No,No,Post-IPO,7.8,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Versa Networks,No,Fully Managed,8000,12,8,22,1,Bundle,69.3,43.8,70.9,0.8,8.9,2.3,1,7,2,1,33.0,2,20.2,36,3,264,4,3,1.8,20,12,Low,20.4,22.4,2,1,49,67.0,Monthly,119,25,30,35,4,Mostly High,58,-7.6,7.3,7.15,21.39,42.6,-45.3,1,Unknown,Yes,4.4,94.7,29.3,2,0,Medium,Apr,Low,No,No,No,Manager,5,No,Medium,1.54,21,0,No,1,57.2,30.2,Stable,High,No,Low,60.9,Increasing,No,No,Low,No,No,No,No,No,No,No,0,0,0,9.1,3,6,0,1,-0.7,-1.5,1.1,4.7,-3.5,-5.3,2.5,172,24.9,Improving,66.6,No,1,0,0,0,0,1,0,0,0
1721,Anchor Corp,3283,Enterprise,97600000,Healthcare,Healthcare - Sub2,North,35,7,Private,Subsidiary,HIPAA-equiv,No,No,N/A,13.1,28.5,1,1,0,0,1,0,0,0,0,0,0,0,0,Cisco,No,Self-Managed,113000,24,56,2,4,A la carte,59.7,42.1,57.4,1.87,1.3,2.64,39,47,3,4,31.5,0,36.7,64,15,238,1,1,-26.5,4,11,Medium,31.9,17.3,2,2,54,58.0,Annually,44,53,49,70,4,Mostly Low,40,22.8,1.7,7.02,12.23,18.1,-28.9,4,No,No,-21.1,90.3,18.3,1,0,Medium,Oct,Low,Yes,Yes,Yes,VP,3,No,High,1.8,54,2,No,6,51.8,73.4,Increasing,Low,Yes,Medium,41.0,Increasing,No,No,Medium,No,No,No,No,No,Yes,Yes,1,3,2,10.4,7,0,1,2,-5.1,-19.7,-8.9,1.9,-5.8,-10.6,7.4,71,9.6,Stable,100.0,No,1,0,0,1,0,0,0,1,1
1722,Vertex Industries,1587,Corporate,87300000,Public Sector,Public Sector - Sub2,North,15,3,Private,Subsidiary,GDPR,Yes,No,N/A,21.2,41.9,0,0,0,0,0,1,0,0,0,0,0,0,0,Zscaler,No,Fully Managed,92900,12,1,14,2,Bundle,69.9,63.4,71.7,0.87,-5.8,2.92,13,371,10,5,30.5,1,41.0,28,4,705,3,2,22.5,8,24,Medium,24.5,7.4,1,0,20,61.6,Ad-hoc,86,7,43,39,5,Mostly Low,66,-9.9,10.6,10.6,23.89,36.7,24.1,2,Yes,No,-3.9,97.9,0.1,4,0,Low,Oct,High,No,No,No,None,8,Yes,High,2.46,39,2,No,0,46.4,38.4,Increasing,High,Unknown,High,52.3,Stable,Yes,No,None,No,No,No,No,No,Yes,No,2,0,1,28.9,9,2,0,2,5.5,12.1,1.3,-4.6,7.1,-1.1,-9.5,169,21.9,Stable,0.0,No,0,1,0,0,1,1,0,1,0
1723,Ironwood Systems,77,SMB,2700000,Financial Services,Financial Services - Sub2,North,1,1,Private,Standalone,FCA/PCI,No,No,Series B+,-15.0,52.9,1,1,0,1,0,0,0,0,0,0,1,0,0,Versa Networks,No,Co-Managed,62400,12,34,0,6,A la carte,60.3,50.1,13.9,1.23,1.7,1.0,56,218,10,1,40.2,1,46.7,43,13,163,1,0,22.5,23,14,Low,25.4,2.5,0,0,52,70.6,Quarterly,5,101,68,41,5,Mostly Low,34,29.0,6.0,7.72,20.05,18.6,-0.9,1,No,No,-20.3,88.2,4.2,0,0,Low,Jul,Low,No,No,Yes,VP,2,Yes,None,1.68,19,2,No,2,43.4,55.2,Increasing,Medium,No,Medium,35.6,Increasing,No,Yes,High,No,No,No,No,No,No,No,1,1,0,21.6,11,0,0,0,3.2,7.7,-9.9,-6.0,-0.6,-1.1,-1.6,221,2.0,Stable,49.2,No,0,0,0,0,0,0,0,1,0
1724,Vertex Solutions,326,Mid-Market,10100000,Public Sector,Public Sector - Sub1,North,2,1,Private,Subsidiary,GDPR,No,No,N/A,21.6,75.1,1,0,1,0,0,0,1,0,0,1,0,0,0,Zscaler,No,Fully Managed,85700,36,31,4,6,Bundle,63.0,51.9,43.1,2.0,9.7,2.44,62,192,51,1,31.1,2,88.3,72,5,5,5,1,12.3,13,19,Low,31.7,1.2,1,1,65,60.0,Annually,1,119,67,39,5,Mostly High,5,36.3,5.1,0.77,7.91,10.4,-15.6,1,Yes,No,-8.1,79.1,22.0,0,1,Low,Jan,High,No,Yes,No,C-Suite,2,No,Medium,1.65,4,0,No,2,64.5,17.1,Stable,High,Yes,Low,68.7,Stable,No,No,None,No,No,No,No,No,No,No,7,3,0,29.5,7,1,0,2,0.9,2.0,-6.8,9.9,3.7,-2.8,-12.5,25,6.4,Improving,47.2,No,0,0,0,0,0,0,1,0,1
1725,Beacon Group,514,Mid-Market,14300000,Hospitality,Hospitality - Sub1,North West,5,1,Public,Subsidiary,GDPR,No,No,Private Equity,1.9,35.5,1,1,0,0,0,0,0,0,0,0,0,0,0,Fortinet,No,Fully Managed,48200,36,96,0,2,A la carte,55.6,46.7,64.7,1.95,5.0,2.15,22,469,12,2,40.3,1,31.0,32,2,172,2,2,8.0,21,11,Low,28.8,18.5,0,1,38,64.9,Quarterly,36,76,39,36,2,Mostly Low,5,15.5,29.2,12.19,25.07,17.9,-0.1,0,No,Yes,4.9,59.3,5.9,1,0,Low,Oct,Medium,No,Yes,Yes,Director,6,No,Low,1.56,7,0,No,1,52.0,41.7,Increasing,High,Unknown,High,70.8,Stable,No,Yes,None,Yes,No,No,No,No,No,No,3,2,2,15.3,5,1,0,0,-10.3,-25.0,-6.8,18.5,5.4,-1.8,-1.3,258,17.8,Worsening,28.4,No,1,0,1,0,1,0,0,0,0
1726,Zenith Solutions,3006,Enterprise,156800000,Education,Education - Sub3,Midlands,29,7,Private,Standalone,GDPR,No,No,N/A,14.0,45.7,0,0,0,0,1,0,0,0,1,0,0,0,0,Palo Alto Networks,No,Co-Managed,131600,24,22,2,3,Bundle,40.4,26.9,43.1,1.5,15.7,2.55,45,230,1,7,44.7,3,45.6,42,11,513,3,6,9.8,0,27,Low,27.3,15.8,1,0,37,33.0,Ad-hoc,31,35,38,44,6,Mostly Low,50,34.3,24.2,8.53,11.97,4.8,-9.1,2,No,No,-8.9,85.4,0.5,1,1,Medium,Jan,Medium,No,Yes,No,Manager,5,No,Low,2.32,1,4,Yes,2,59.8,60.1,Increasing,Medium,Yes,Low,63.4,Stable,No,No,Medium,Yes,No,Yes,No,No,Yes,No,7,1,1,10.6,6,2,0,0,0.3,1.0,-5.6,-4.7,-6.7,6.8,9.5,216,6.7,Stable,61.9,No,0,0,0,0,1,0,0,0,0
1727,Summit PLC,311,Mid-Market,10600000,Legal,Legal - Sub3,East Anglia,2,1,Private,Standalone,GDPR,No,No,Post-IPO,28.0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Palo Alto Networks,Yes,Co-Managed,14900,12,5,24,3,A la carte,48.7,38.8,79.3,1.06,0.2,1.0,1,128,11,1,52.3,2,0.0,45,8,310,3,5,24.5,34,28,High,37.5,16.8,3,2,-1,46.5,Ad-hoc,5,519,53,40,5,Mostly Low,55,4.1,5.2,0.5,1.63,14.2,11.3,2,Yes,No,-19.0,89.2,7.5,1,0,High,Jan,Low,No,No,No,Director,4,Yes,Low,0.54,31,0,Yes,2,63.2,5.0,Stable,Low,Unknown,Medium,49.4,Stable,No,No,High,No,Yes,Yes,No,No,Yes,No,4,2,0,37.2,3,0,0,0,5.0,11.8,-6.3,6.3,-3.1,3.3,3.5,109,14.6,Improving,33.2,No,0,0,0,0,1,1,1,0,0
1728,Halo Ltd,28,SMB,1100000,Hospitality,Hospitality - Sub3,North,1,1,PE-Backed,Standalone,GDPR,No,No,Private Equity,4.3,51.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Cisco,No,Co-Managed,8000,36,2,1,1,Bundle,63.5,40.8,35.6,1.43,13.1,2.08,1,400,10,1,32.8,4,40.3,52,12,561,1,3,-10.8,17,15,High,37.8,13.8,4,0,38,42.7,Quarterly,51,150,68,49,4,Mixed,16,17.5,16.2,3.49,7.51,8.1,-29.3,1,Yes,Yes,-8.8,85.1,5.0,3,0,Medium,Jan,Low,Yes,No,No,Manager,1,Yes,Medium,2.16,21,1,No,1,83.4,64.2,Increasing,High,No,Medium,44.8,Increasing,No,No,None,No,No,No,No,No,No,Yes,9,2,1,22.5,6,0,0,2,-7.2,-19.8,4.2,7.1,1.1,0.5,-6.5,55,12.1,Stable,29.3,No,0,0,0,0,1,0,0,0,0
1729,Fusion PLC,3426,Enterprise,99100000,Utilities,Utilities - Sub1,South West,32,4,Private,Standalone,GDPR,Yes,No,N/A,2.5,26.8,0,0,0,0,1,0,0,0,0,0,0,0,0,Fortinet,No,Fully Managed,183500,12,14,22,1,A la carte,54.0,52.5,88.7,0.88,-30.5,1.45,12,80,5,13,41.8,1,44.7,35,9,33,2,4,17.2,3,13,High,28.8,13.0,2,3,29,50.9,Quarterly,31,125,55,18,5,Mixed,52,15.6,9.1,2.08,18.55,24.0,-38.9,1,Yes,No,33.5,81.7,0.0,2,1,Medium,Jan,Medium,Yes,Yes,Yes,Manager,3,No,Medium,0.87,12,1,Yes,4,37.4,81.7,Decreasing,Low,Yes,High,21.2,Stable,No,No,None,No,Yes,No,No,No,No,Yes,3,2,0,9.7,4,0,0,0,-1.4,-3.0,1.5,-11.4,9.3,-13.7,-4.2,118,19.9,Worsening,18.6,No,0,0,0,0,0,0,0,0,0
1730,Zenith Group,613,Mid-Market,29100000,Media,Media - Sub1,Scotland,4,1,Private,Standalone,GDPR,No,Yes,Series B+,7.3,38.8,0,0,0,0,0,0,0,0,1,0,0,0,0,Zscaler,No,Fully Managed,43300,24,44,1,2,Bundle,38.0,35.5,47.5,1.57,0.9,1.45,21,255,25,1,68.0,2,53.0,36,9,24,3,2,6.7,20,16,Medium,54.0,10.9,4,1,18,34.8,Annually,20,173,38,25,2,Mostly Low,64,-33.2,3.6,4.52,7.18,0.8,-24.8,2,Yes,No,-14.9,94.3,9.3,1,1,Low,Oct,Low,Yes,No,Yes,None,1,No,Medium,2.83,21,1,Yes,2,64.1,27.4,Decreasing,Low,No,Medium,85.1,Stable,No,No,Low,No,Yes,No,No,No,No,No,4,2,4,19.6,5,1,0,2,8.0,26.3,4.2,15.4,-7.5,-2.3,3.9,38,11.1,Worsening,25.4,Yes,0,0,0,0,0,0,0,0,0
1731,Meridian Holdings,1444,Public Sector,74000000,Energy,Energy - Sub1,London,11,2,PE-Backed,Standalone,GDPR,No,No,N/A,-9.4,54.5,0,0,0,0,0,0,0,0,0,1,0,0,0,Cato Networks,Yes,Co-Managed,78200,36,4,14,3,Bundle,85.2,52.6,62.3,1.56,-0.1,3.19,12,46,13,3,38.2,1,65.8,111,26,588,2,0,6.5,1,13,Medium,17.6,17.7,1,2,76,64.7,Annually,69,13,27,28,2,Mixed,5,4.4,7.0,2.45,5.72,15.2,2.6,0,Unknown,No,13.2,97.9,10.2,2,0,High,Oct,Low,Yes,No,No,None,2,Yes,Medium,1.52,1,4,No,3,40.2,15.4,Increasing,Medium,Unknown,High,48.0,Stable,No,No,High,No,No,No,No,No,No,No,11,2,2,8.0,3,0,0,2,12.4,29.5,-3.2,10.9,-4.7,2.5,3.5,266,10.3,Stable,42.5,No,1,0,0,1,1,1,1,0,0
1732,Acme Group,8033,Enterprise,269700000,Manufacturing,Manufacturing - Sub1,North West,45,9,Private,Subsidiary,GDPR,Yes,No,Series B+,34.4,55.4,1,0,0,0,0,0,0,1,0,0,0,0,0,Zscaler,No,Fully Managed,175800,24,23,20,5,A la carte,31.8,27.0,38.5,0.8,-25.0,3.1,23,392,18,10,64.8,1,58.2,55,7,257,4,1,-8.0,0,24,Medium,86.9,10.6,1,0,9,30.3,Quarterly,78,93,55,35,6,Mostly High,42,16.3,15.5,0.44,6.81,19.9,55.5,3,No,No,9.5,93.9,2.3,3,0,Low,Oct,Low,No,No,Yes,Manager,4,No,Medium,0.78,1,1,Yes,5,64.7,15.7,Stable,Medium,Yes,Medium,60.9,Increasing,No,No,Medium,Yes,Yes,No,No,No,No,No,8,4,0,25.7,5,1,2,3,-1.7,-5.5,3.5,18.0,-8.6,7.9,1.4,247,33.0,Stable,29.5,Yes,0,0,0,0,1,0,0,0,0
1733,Acme Partners,108,SMB,6200000,Technology,Technology - Sub2,South West,1,1,PE-Backed,Subsidiary,GDPR,No,Yes,Private Equity,7.5,15.9,0,1,0,0,0,0,0,0,0,0,0,0,0,Cato Networks,Yes,Fully Managed,15100,24,42,20,2,A la carte,66.0,42.3,48.2,2.48,19.7,2.22,9,125,3,1,37.0,1,1.6,127,26,176,1,1,17.2,0,24,Low,17.7,6.6,1,1,58,72.6,Ad-hoc,3,92,42,66,5,Mostly Low,21,51.5,6.0,7.07,10.83,23.7,-7.5,0,Yes,No,-7.4,100.0,7.3,0,1,High,Jul,Low,No,No,Yes,Director,2,No,None,1.32,1,0,No,4,70.6,55.3,Increasing,High,Unknown,Medium,38.4,Increasing,No,No,None,No,Yes,No,No,No,No,No,7,3,2,29.7,6,0,0,2,-1.6,-3.5,-13.4,-2.2,5.3,-4.2,3.8,125,12.9,Stable,45.1,No,0,1,0,0,1,1,0,1,1
1734,Vertex Systems,2282,Corporate,48400000,Education,Education - Sub1,Scotland,20,4,Private,Standalone,GDPR,Yes,Yes,Private Equity,27.7,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zscaler,No,Fully Managed,51800,24,4,3,1,Bundle,99.0,96.0,86.5,1.57,4.5,1.0,1,124,6,4,9.4,3,64.7,35,6,121,5,3,-20.9,13,10,Medium,55.8,13.7,3,0,71,79.2,Quarterly,22,126,41,35,4,Mixed,5,-5.3,11.7,4.17,4.48,15.9,-17.1,3,Yes,No,14.8,97.6,22.2,2,0,High,Jul,Medium,No,No,No,VP,3,No,Low,1.81,12,2,No,1,41.1,18.2,Increasing,Low,Yes,Medium,59.8,Increasing,No,No,Low,No,Yes,No,No,No,No,Yes,9,1,0,48.2,11,2,0,2,4.8,18.8,-3.9,-4.5,11.2,-1.0,-6.0,10,23.3,Stable,45.2,No,1,1,0,0,0,1,1,0,1
1735,Ironwood PLC,105,SMB,2700000,Public Sector,Public Sector - Sub3,London,1,1,PE-Backed,Subsidiary,GDPR,No,No,N/A,4.0,44.2,0,0,0,0,0,0,0,0,1,0,0,0,0,Versa Networks,No,Co-Managed,22500,12,1,16,3,A la carte,39.4,32.4,42.5,1.03,12.2,1.69,16,260,27,1,64.0,0,48.5,24,7,249,1,4,6.3,15,17,Low,1.0,11.1,2,1,38,40.7,Annually,20,205,42,31,4,Mostly Low,61,6.3,18.2,4.02,5.86,20.7,-11.3,2,No,No,11.1,82.2,5.1,1,0,High,Oct,Medium,Yes,No,Yes,None,4,Yes,None,0.81,49,2,No,2,30.4,21.2,Stable,Medium,No,Medium,68.5,Stable,No,No,None,No,Yes,Yes,No,No,No,Yes,2,1,2,26.0,7,0,0,1,3.1,11.1,6.1,-0.8,1.3,3.3,0.3,47,31.7,Improving,46.5,Yes,0,0,0,0,0,0,0,0,1
1736,Sterling Ltd,139,SMB,6100000,Technology,Technology - Sub1,East Anglia,1,1,PE-Backed,Subsidiary,GDPR,Yes,No,Post-IPO,8.4,70.3,1,0,0,0,0,0,0,0,0,0,0,0,0,Versa Networks,No,Fully Managed,17700,24,39,22,1,A la carte,12.0,8.8,54.2,1.91,-1.1,3.19,17,1,4,1,80.0,3,69.6,77,7,790,4,1,4.4,20,19,Medium,59.3,8.2,3,2,-15,14.6,Ad-hoc,87,142,50,32,6,Mostly High,96,-30.8,0.0,1.2,2.81,6.6,-17.2,2,Unknown,No,22.4,86.2,2.4,1,0,High,Oct,Low,Yes,No,Yes,Director,5,Yes,None,1.74,28,1,No,4,77.1,25.6,Increasing,Medium,Yes,Low,63.2,Stable,Yes,No,None,No,No,No,No,No,No,No,2,3,0,40.2,10,0,0,1,-1.5,-3.7,7.2,-1.4,-2.7,3.7,-0.5,8,15.2,Worsening,30.5,Yes,0,0,0,0,0,0,0,0,0
